userID	bookmarkID	tagID	day	month	year	hour	minute	second
7050	14479	334	30	9	2010	20	58	58
7050	14479	475	30	9	2010	20	58	58
7050	14479	524	30	9	2010	20	58	58
7050	14479	533	30	9	2010	20	58	58
7050	14479	859	30	9	2010	20	58	58
7050	14479	860	30	9	2010	20	58	58
7050	14479	881	30	9	2010	20	58	58
7050	14480	4	30	9	2010	14	1	28
7050	14480	206	30	9	2010	14	1	28
7050	14480	211	30	9	2010	14	1	28
7050	14480	533	30	9	2010	14	1	28
7050	14480	636	30	9	2010	14	1	28
7050	14480	4443	30	9	2010	14	1	28
7050	14481	4	29	9	2010	15	17	26
7050	14481	66	29	9	2010	15	17	26
7050	14481	199	29	9	2010	15	17	26
7050	14481	235	29	9	2010	15	17	26
7050	14481	533	29	9	2010	15	17	26
7050	14481	781	29	9	2010	15	17	26
7050	14481	859	29	9	2010	15	17	26
7050	14481	1050	29	9	2010	15	17	26
7050	14482	4	26	9	2010	21	28	33
7050	14482	78	26	9	2010	21	28	33
7050	14482	235	26	9	2010	21	28	33
7050	14482	480	26	9	2010	21	28	33
7050	14482	533	26	9	2010	21	28	33
7050	14482	1063	26	9	2010	21	28	33
7050	14482	1568	26	9	2010	21	28	33
7050	14482	2146	26	9	2010	21	28	33
7050	14483	2	25	9	2010	4	46	6
7050	14483	4	25	9	2010	4	46	6
7050	14483	199	25	9	2010	4	46	6
7050	14483	456	25	9	2010	4	46	6
7050	14483	533	25	9	2010	4	46	6
7050	14483	859	25	9	2010	4	46	6
7050	14483	7465	25	9	2010	4	46	6
7050	14484	272	24	9	2010	21	17	5
7050	14484	290	24	9	2010	21	17	5
7050	14484	334	24	9	2010	21	17	5
7050	14484	1335	24	9	2010	21	17	5
7050	14484	1650	24	9	2010	21	17	5
7050	14484	5336	24	9	2010	21	17	5
7050	14485	179	24	9	2010	20	33	56
7050	14485	475	24	9	2010	20	33	56
7050	14485	636	24	9	2010	20	33	56
7050	14485	3389	24	9	2010	20	33	56
7050	14486	395	23	9	2010	19	49	24
7050	14486	888	23	9	2010	19	49	24
7050	14486	1259	23	9	2010	19	49	24
7050	14486	1611	23	9	2010	19	49	24
7050	14487	4	23	9	2010	18	0	16
7050	14487	143	23	9	2010	18	0	16
7050	14487	334	23	9	2010	18	0	16
7050	14487	475	23	9	2010	18	0	16
7050	14487	533	23	9	2010	18	0	16
7050	14487	881	23	9	2010	18	0	16
7050	14487	1021	23	9	2010	18	0	16
7050	14488	78	21	9	2010	21	38	48
7050	14488	199	21	9	2010	21	38	48
7050	14488	223	21	9	2010	21	38	48
7050	14488	235	21	9	2010	21	38	48
7050	14489	199	21	9	2010	21	11	51
7050	14489	439	21	9	2010	21	11	51
7050	14489	441	21	9	2010	21	11	51
7050	14490	4	21	9	2010	21	10	34
7050	14490	206	21	9	2010	21	10	34
7050	14490	533	21	9	2010	21	10	34
7050	14490	2149	21	9	2010	21	10	34
7050	14491	22	21	9	2010	20	48	48
7050	14491	66	21	9	2010	20	48	48
7050	14491	206	21	9	2010	20	48	48
7050	14491	211	21	9	2010	20	48	48
7050	14491	235	21	9	2010	20	48	48
7050	14492	4	21	9	2010	19	27	42
7050	14492	199	21	9	2010	19	27	42
7050	14492	235	21	9	2010	19	27	42
7050	14492	533	21	9	2010	19	27	42
7050	14492	534	21	9	2010	19	27	42
7050	14492	2947	21	9	2010	19	27	42
7050	14492	10520	21	9	2010	19	27	42
7050	14493	186	20	9	2010	14	12	58
7050	14493	852	20	9	2010	14	12	58
7050	14493	859	20	9	2010	14	12	58
7050	14493	860	20	9	2010	14	12	58
7050	14493	894	20	9	2010	14	12	58
7050	14493	1536	20	9	2010	14	12	58
7050	14494	206	20	9	2010	0	26	9
7050	14494	852	20	9	2010	0	26	9
7050	14494	1535	20	9	2010	0	26	9
7050	14494	2149	20	9	2010	0	26	9
7050	14494	3389	20	9	2010	0	26	9
7050	14494	3800	20	9	2010	0	26	9
7050	14497	4	19	9	2010	21	18	17
7050	14497	173	19	9	2010	21	18	17
7050	14497	199	19	9	2010	21	18	17
7050	14497	533	19	9	2010	21	18	17
7050	14497	859	19	9	2010	21	18	17
7050	14497	860	19	9	2010	21	18	17
7050	14497	869	19	9	2010	21	18	17
7050	14498	2	19	9	2010	13	47	35
7050	14498	4	19	9	2010	13	47	35
7050	14498	199	19	9	2010	13	47	35
7050	14498	456	19	9	2010	13	47	35
7050	14498	533	19	9	2010	13	47	35
7050	14498	859	19	9	2010	13	47	35
7050	14498	7465	19	9	2010	13	47	35
7050	14500	203	18	9	2010	20	20	24
7050	14500	206	18	9	2010	20	20	24
7050	14500	367	18	9	2010	20	20	24
7050	14500	533	18	9	2010	20	20	24
7050	14500	632	18	9	2010	20	20	24
7050	14500	1523	18	9	2010	20	20	24
7050	14501	143	18	9	2010	1	9	28
7050	14501	203	18	9	2010	1	9	28
7050	14501	334	18	9	2010	1	9	28
7050	14501	475	18	9	2010	1	9	28
7050	14502	4	17	9	2010	23	11	50
7050	14502	179	17	9	2010	23	11	50
7050	14502	434	17	9	2010	23	11	50
7050	14502	533	17	9	2010	23	11	50
7050	14502	1063	17	9	2010	23	11	50
7050	14502	2149	17	9	2010	23	11	50
7050	14504	4	17	9	2010	17	56	19
7050	14504	199	17	9	2010	17	56	19
7050	14504	533	17	9	2010	17	56	19
7050	14504	534	17	9	2010	17	56	19
7050	14504	781	17	9	2010	17	56	19
7050	14504	1021	17	9	2010	17	56	19
7050	14504	5638	17	9	2010	17	56	19
7050	14504	7449	17	9	2010	17	56	19
7050	14505	4	17	9	2010	15	3	3
7050	14505	199	17	9	2010	15	3	3
7050	14505	395	17	9	2010	15	3	3
7050	14505	533	17	9	2010	15	3	3
7050	14505	1154	17	9	2010	15	3	3
7050	14507	14	16	9	2010	19	9	14
7050	14507	211	16	9	2010	19	9	14
7050	14507	242	16	9	2010	19	9	14
7050	14507	1162	16	9	2010	19	9	14
7050	14508	4	15	9	2010	21	10	22
7050	14508	235	15	9	2010	21	10	22
7050	14508	272	15	9	2010	21	10	22
7050	14508	395	15	9	2010	21	10	22
7050	14508	533	15	9	2010	21	10	22
7050	14508	534	15	9	2010	21	10	22
7050	14508	800	15	9	2010	21	10	22
7050	14508	1021	15	9	2010	21	10	22
7050	14508	1650	15	9	2010	21	10	22
7050	14508	2416	15	9	2010	21	10	22
7050	14508	5638	15	9	2010	21	10	22
7050	14509	290	15	9	2010	20	45	47
7050	14509	335	15	9	2010	20	45	47
7050	14509	636	15	9	2010	20	45	47
7050	14509	4443	15	9	2010	20	45	47
7066	636	91	27	8	2010	18	6	8
7066	636	176	27	8	2010	18	6	8
7066	636	434	27	8	2010	18	6	8
7066	636	669	27	8	2010	18	6	8
7066	636	1122	27	8	2010	18	6	8
7066	636	1727	27	8	2010	18	6	8
7066	636	2151	27	8	2010	18	6	8
7066	6997	119	12	10	2010	20	20	27
7066	6997	122	12	10	2010	20	20	27
7066	6997	159	12	10	2010	20	20	27
7066	6997	255	12	10	2010	20	20	27
7066	6997	328	12	10	2010	20	20	27
7066	6997	336	12	10	2010	20	20	27
7066	6997	648	12	10	2010	20	20	27
7066	6997	687	12	10	2010	20	20	27
7066	6997	1727	12	10	2010	20	20	27
7066	8878	119	8	9	2010	20	11	27
7066	8878	203	8	9	2010	20	11	27
7066	8878	204	8	9	2010	20	11	27
7066	8878	379	8	9	2010	20	11	27
7066	8878	956	8	9	2010	20	11	27
7066	8878	1183	8	9	2010	20	11	27
7066	8878	1888	8	9	2010	20	11	27
7066	10259	91	26	10	2010	15	14	52
7066	10259	97	26	10	2010	15	14	52
7066	10259	178	26	10	2010	15	14	52
7066	10259	183	26	10	2010	15	14	52
7066	10259	223	26	10	2010	15	14	52
7066	10259	278	26	10	2010	15	14	52
7066	10259	343	26	10	2010	15	14	52
7066	10259	497	26	10	2010	15	14	52
7066	10259	647	26	10	2010	15	14	52
7066	11246	158	13	9	2010	18	53	56
7066	11246	199	13	9	2010	18	53	56
7066	11246	221	13	9	2010	18	53	56
7066	11246	456	13	9	2010	18	53	56
7066	11246	2184	13	9	2010	18	53	56
7066	11246	2928	13	9	2010	18	53	56
7066	11246	7229	13	9	2010	18	53	56
7066	11246	8397	13	9	2010	18	53	56
7066	11246	8488	13	9	2010	18	53	56
7066	11246	8704	13	9	2010	18	53	56
7066	11807	301	29	7	2010	18	32	22
7066	11807	987	29	7	2010	18	32	22
7066	11807	1018	29	7	2010	18	32	22
7066	11807	2453	29	7	2010	18	32	22
7066	11807	2454	29	7	2010	18	32	22
7066	11807	2464	29	7	2010	18	32	22
7066	11807	2591	29	7	2010	18	32	22
7066	11807	5941	29	7	2010	18	32	22
7066	11807	9719	29	7	2010	18	32	22
7066	11807	10572	29	7	2010	18	32	22
7066	12557	16	5	8	2010	15	58	18
7066	12557	343	5	8	2010	15	58	18
7066	12557	950	5	8	2010	15	58	18
7066	12557	1183	5	8	2010	15	58	18
7066	12557	3852	5	8	2010	15	58	18
7066	12557	10565	5	8	2010	15	58	18
7066	12754	122	22	7	2010	16	27	48
7066	12754	179	22	7	2010	16	27	48
7066	12754	199	22	7	2010	16	27	48
7066	12754	435	22	7	2010	16	27	48
7066	12754	2795	22	7	2010	16	27	48
7066	12754	10578	22	7	2010	16	27	48
7066	12754	10579	22	7	2010	16	27	48
7066	12754	10580	22	7	2010	16	27	48
7066	14316	209	29	7	2010	15	39	16
7066	14316	278	29	7	2010	15	39	16
7066	14316	1098	29	7	2010	15	39	16
7066	14316	10462	29	7	2010	15	39	16
7066	14316	10573	29	7	2010	15	39	16
7066	14510	91	4	11	2010	22	56	4
7066	14510	97	4	11	2010	22	56	4
7066	14510	178	4	11	2010	22	56	4
7066	14510	183	4	11	2010	22	56	4
7066	14510	223	4	11	2010	22	56	4
7066	14510	1181	4	11	2010	22	56	4
7066	14510	2500	4	11	2010	22	56	4
7066	14511	223	3	11	2010	13	49	53
7066	14511	587	3	11	2010	13	49	53
7066	14511	759	3	11	2010	13	49	53
7066	14511	1090	3	11	2010	13	49	53
7066	14511	10522	3	11	2010	13	49	53
7066	14512	178	1	11	2010	21	31	42
7066	14512	183	1	11	2010	21	31	42
7066	14512	189	1	11	2010	21	31	42
7066	14512	223	1	11	2010	21	31	42
7066	14512	8307	1	11	2010	21	31	42
7066	14515	91	28	10	2010	20	26	56
7066	14515	174	28	10	2010	20	26	56
7066	14515	178	28	10	2010	20	26	56
7066	14515	183	28	10	2010	20	26	56
7066	14515	223	28	10	2010	20	26	56
7066	14515	278	28	10	2010	20	26	56
7066	14515	357	28	10	2010	20	26	56
7066	14515	695	28	10	2010	20	26	56
7066	14515	1054	28	10	2010	20	26	56
7066	14515	1119	28	10	2010	20	26	56
7066	14515	1177	28	10	2010	20	26	56
7066	14515	1464	28	10	2010	20	26	56
7066	14515	1588	28	10	2010	20	26	56
7066	14515	2008	28	10	2010	20	26	56
7066	14515	10523	28	10	2010	20	26	56
7066	14516	91	28	10	2010	19	59	37
7066	14516	119	28	10	2010	19	59	37
7066	14516	324	28	10	2010	19	59	37
7066	14516	385	28	10	2010	19	59	37
7066	14516	594	28	10	2010	19	59	37
7066	14516	647	28	10	2010	19	59	37
7066	14516	759	28	10	2010	19	59	37
7066	14516	1700	28	10	2010	19	59	37
7066	14516	1727	28	10	2010	19	59	37
7066	14516	2541	28	10	2010	19	59	37
7066	14516	2544	28	10	2010	19	59	37
7066	14516	3491	28	10	2010	19	59	37
7066	14516	10524	28	10	2010	19	59	37
7066	14516	10525	28	10	2010	19	59	37
7066	14517	223	28	10	2010	17	43	27
7066	14517	454	28	10	2010	17	43	27
7066	14517	647	28	10	2010	17	43	27
7066	14517	759	28	10	2010	17	43	27
7066	14517	847	28	10	2010	17	43	27
7066	14517	2564	28	10	2010	17	43	27
7066	14517	10526	28	10	2010	17	43	27
7066	14519	91	27	10	2010	3	58	41
7066	14519	183	27	10	2010	3	58	41
7066	14519	272	27	10	2010	3	58	41
7066	14519	770	27	10	2010	3	58	41
7066	14519	1181	27	10	2010	3	58	41
7066	14521	178	22	10	2010	14	39	25
7066	14521	183	22	10	2010	14	39	25
7066	14521	223	22	10	2010	14	39	25
7066	14521	847	22	10	2010	14	39	25
7066	14521	1588	22	10	2010	14	39	25
7066	14521	2528	22	10	2010	14	39	25
7066	14521	4128	22	10	2010	14	39	25
7066	14521	10321	22	10	2010	14	39	25
7066	14521	10529	22	10	2010	14	39	25
7066	14521	10530	22	10	2010	14	39	25
7066	14521	10531	22	10	2010	14	39	25
7066	14521	10532	22	10	2010	14	39	25
7066	14521	10533	22	10	2010	14	39	25
7066	14522	178	20	10	2010	14	28	36
7066	14522	223	20	10	2010	14	28	36
7066	14522	1119	20	10	2010	14	28	36
7066	14522	2528	20	10	2010	14	28	36
7066	14523	227	20	10	2010	14	22	8
7066	14523	266	20	10	2010	14	22	8
7066	14523	454	20	10	2010	14	22	8
7066	14523	505	20	10	2010	14	22	8
7066	14523	961	20	10	2010	14	22	8
7066	14523	8365	20	10	2010	14	22	8
7066	14524	178	19	10	2010	17	26	39
7066	14524	183	19	10	2010	17	26	39
7066	14524	186	19	10	2010	17	26	39
7066	14524	223	19	10	2010	17	26	39
7066	14524	603	19	10	2010	17	26	39
7066	14524	1119	19	10	2010	17	26	39
7066	14524	1464	19	10	2010	17	26	39
7066	14524	2008	19	10	2010	17	26	39
7066	14525	91	18	10	2010	20	4	12
7066	14525	385	18	10	2010	20	4	12
7066	14525	759	18	10	2010	20	4	12
7066	14525	8330	18	10	2010	20	4	12
7066	14526	91	18	10	2010	19	28	40
7066	14526	178	18	10	2010	19	28	40
7066	14526	272	18	10	2010	19	28	40
7066	14526	328	18	10	2010	19	28	40
7066	14526	876	18	10	2010	19	28	40
7066	14526	1714	18	10	2010	19	28	40
7066	14526	10534	18	10	2010	19	28	40
7066	14526	10535	18	10	2010	19	28	40
7066	14527	178	13	10	2010	13	54	31
7066	14527	209	13	10	2010	13	54	31
7066	14527	223	13	10	2010	13	54	31
7066	14527	647	13	10	2010	13	54	31
7066	14527	759	13	10	2010	13	54	31
7066	14527	1090	13	10	2010	13	54	31
7066	14527	4651	13	10	2010	13	54	31
7066	14527	8138	13	10	2010	13	54	31
7066	14527	10536	13	10	2010	13	54	31
7066	14528	68	12	10	2010	16	36	53
7066	14528	94	12	10	2010	16	36	53
7066	14528	178	12	10	2010	16	36	53
7066	14528	179	12	10	2010	16	36	53
7066	14528	199	12	10	2010	16	36	53
7066	14528	223	12	10	2010	16	36	53
7066	14528	5581	12	10	2010	16	36	53
7066	14529	16	8	10	2010	3	51	58
7066	14529	68	8	10	2010	3	51	58
7066	14529	178	8	10	2010	3	51	58
7066	14529	223	8	10	2010	3	51	58
7066	14529	343	8	10	2010	3	51	58
7066	14529	685	8	10	2010	3	51	58
7066	14529	3443	8	10	2010	3	51	58
7066	14529	4025	8	10	2010	3	51	58
7066	14529	4651	8	10	2010	3	51	58
7066	14529	5878	8	10	2010	3	51	58
7066	14529	10537	8	10	2010	3	51	58
7066	14529	10538	8	10	2010	3	51	58
7066	14529	10539	8	10	2010	3	51	58
7066	14530	97	8	10	2010	3	51	10
7066	14530	178	8	10	2010	3	51	10
7066	14530	272	8	10	2010	3	51	10
7066	14530	735	8	10	2010	3	51	10
7066	14530	987	8	10	2010	3	51	10
7066	14530	2470	8	10	2010	3	51	10
7066	14530	2528	8	10	2010	3	51	10
7066	14530	2718	8	10	2010	3	51	10
7066	14531	209	7	10	2010	0	46	23
7066	14531	223	7	10	2010	0	46	23
7066	14531	278	7	10	2010	0	46	23
7066	14531	339	7	10	2010	0	46	23
7066	14531	385	7	10	2010	0	46	23
7066	14531	444	7	10	2010	0	46	23
7066	14531	1323	7	10	2010	0	46	23
7066	14531	2008	7	10	2010	0	46	23
7066	14531	3491	7	10	2010	0	46	23
7066	14531	10321	7	10	2010	0	46	23
7066	14531	10531	7	10	2010	0	46	23
7066	14531	10532	7	10	2010	0	46	23
7066	14531	10540	7	10	2010	0	46	23
7066	14531	10541	7	10	2010	0	46	23
7066	14531	10542	7	10	2010	0	46	23
7066	14531	10543	7	10	2010	0	46	23
7066	14532	454	5	10	2010	0	53	37
7066	14532	759	5	10	2010	0	53	37
7066	14532	1090	5	10	2010	0	53	37
7066	14532	2563	5	10	2010	0	53	37
7066	14532	2564	5	10	2010	0	53	37
7066	14532	4641	5	10	2010	0	53	37
7066	14532	10544	5	10	2010	0	53	37
7066	14533	91	4	10	2010	23	58	24
7066	14533	178	4	10	2010	23	58	24
7066	14533	209	4	10	2010	23	58	24
7066	14533	223	4	10	2010	23	58	24
7066	14533	272	4	10	2010	23	58	24
7066	14533	385	4	10	2010	23	58	24
7066	14533	474	4	10	2010	23	58	24
7066	14533	647	4	10	2010	23	58	24
7066	14533	801	4	10	2010	23	58	24
7066	14533	1090	4	10	2010	23	58	24
7066	14533	1091	4	10	2010	23	58	24
7066	14533	1727	4	10	2010	23	58	24
7066	14533	3178	4	10	2010	23	58	24
7066	14533	4609	4	10	2010	23	58	24
7066	14533	6589	4	10	2010	23	58	24
7066	14535	36	4	10	2010	23	16	38
7066	14535	91	4	10	2010	23	16	38
7066	14535	203	4	10	2010	23	16	38
7066	14535	444	4	10	2010	23	16	38
7066	14535	2008	4	10	2010	23	16	38
7066	14535	5070	4	10	2010	23	16	38
7066	14535	5071	4	10	2010	23	16	38
7066	14535	10545	4	10	2010	23	16	38
7066	14535	10546	4	10	2010	23	16	38
7066	14535	10547	4	10	2010	23	16	38
7066	14535	10548	4	10	2010	23	16	38
7066	14536	91	4	10	2010	22	35	38
7066	14536	178	4	10	2010	22	35	38
7066	14536	223	4	10	2010	22	35	38
7066	14536	298	4	10	2010	22	35	38
7066	14536	691	4	10	2010	22	35	38
7066	14536	2681	4	10	2010	22	35	38
7066	14536	3178	4	10	2010	22	35	38
7066	14536	5964	4	10	2010	22	35	38
7066	14536	10549	4	10	2010	22	35	38
7066	14536	10550	4	10	2010	22	35	38
7066	14536	10551	4	10	2010	22	35	38
7066	14536	10552	4	10	2010	22	35	38
7066	14537	178	4	10	2010	22	24	35
7066	14537	200	4	10	2010	22	24	35
7066	14537	223	4	10	2010	22	24	35
7066	14537	1558	4	10	2010	22	24	35
7066	14537	6575	4	10	2010	22	24	35
7066	14538	203	30	9	2010	15	56	59
7066	14538	263	30	9	2010	15	56	59
7066	14538	266	30	9	2010	15	56	59
7066	14538	292	30	9	2010	15	56	59
7066	14538	505	30	9	2010	15	56	59
7066	14538	1181	30	9	2010	15	56	59
7066	14538	1450	30	9	2010	15	56	59
7066	14538	1543	30	9	2010	15	56	59
7066	14538	1791	30	9	2010	15	56	59
7066	14538	2528	30	9	2010	15	56	59
7066	14538	2748	30	9	2010	15	56	59
7066	14539	178	30	9	2010	15	51	14
7066	14539	183	30	9	2010	15	51	14
7066	14539	223	30	9	2010	15	51	14
7066	14539	298	30	9	2010	15	51	14
7066	14539	563	30	9	2010	15	51	14
7066	14539	10535	30	9	2010	15	51	14
7066	14540	68	24	9	2010	20	53	7
7066	14540	178	24	9	2010	20	53	7
7066	14540	183	24	9	2010	20	53	7
7066	14540	223	24	9	2010	20	53	7
7066	14540	411	24	9	2010	20	53	7
7066	14540	1183	24	9	2010	20	53	7
7066	14540	1541	24	9	2010	20	53	7
7066	14540	1611	24	9	2010	20	53	7
7066	14540	2181	24	9	2010	20	53	7
7066	14540	10553	24	9	2010	20	53	7
7066	14541	339	23	9	2010	22	23	7
7066	14541	735	23	9	2010	22	23	7
7066	14541	980	23	9	2010	22	23	7
7066	14541	1603	23	9	2010	22	23	7
7066	14541	1621	23	9	2010	22	23	7
7066	14541	2405	23	9	2010	22	23	7
7066	14541	10554	23	9	2010	22	23	7
7066	14542	97	23	9	2010	16	10	23
7066	14542	178	23	9	2010	16	10	23
7066	14542	199	23	9	2010	16	10	23
7066	14542	209	23	9	2010	16	10	23
7066	14542	272	23	9	2010	16	10	23
7066	14542	563	23	9	2010	16	10	23
7066	14542	695	23	9	2010	16	10	23
7066	14542	781	23	9	2010	16	10	23
7066	14542	792	23	9	2010	16	10	23
7066	14542	1055	23	9	2010	16	10	23
7066	14542	1534	23	9	2010	16	10	23
7066	14542	1588	23	9	2010	16	10	23
7066	14542	5071	23	9	2010	16	10	23
7066	14542	9584	23	9	2010	16	10	23
7066	14542	10535	23	9	2010	16	10	23
7066	14543	255	23	9	2010	15	39	3
7066	14543	278	23	9	2010	15	39	3
7066	14543	546	23	9	2010	15	39	3
7066	14543	10527	23	9	2010	15	39	3
7066	14543	10555	23	9	2010	15	39	3
7066	14544	159	21	9	2010	21	12	36
7066	14544	174	21	9	2010	21	12	36
7066	14544	199	21	9	2010	21	12	36
7066	14544	221	21	9	2010	21	12	36
7066	14544	255	21	9	2010	21	12	36
7066	14544	307	21	9	2010	21	12	36
7066	14544	457	21	9	2010	21	12	36
7066	14544	499	21	9	2010	21	12	36
7066	14544	542	21	9	2010	21	12	36
7066	14544	636	21	9	2010	21	12	36
7066	14544	1541	21	9	2010	21	12	36
7066	14544	2260	21	9	2010	21	12	36
7066	14546	174	21	9	2010	15	11	25
7066	14546	178	21	9	2010	15	11	25
7066	14546	221	21	9	2010	15	11	25
7066	14546	223	21	9	2010	15	11	25
7066	14546	301	21	9	2010	15	11	25
7066	14546	365	21	9	2010	15	11	25
7066	14546	396	21	9	2010	15	11	25
7066	14546	495	21	9	2010	15	11	25
7066	14546	2008	21	9	2010	15	11	25
7066	14546	2528	21	9	2010	15	11	25
7066	14547	91	21	9	2010	14	27	33
7066	14547	174	21	9	2010	14	27	33
7066	14547	178	21	9	2010	14	27	33
7066	14547	183	21	9	2010	14	27	33
7066	14547	203	21	9	2010	14	27	33
7066	14547	563	21	9	2010	14	27	33
7066	14547	2500	21	9	2010	14	27	33
7066	14547	2520	21	9	2010	14	27	33
7066	14547	6738	21	9	2010	14	27	33
7066	14548	178	17	9	2010	20	0	58
7066	14548	206	17	9	2010	20	0	58
7066	14548	228	17	9	2010	20	0	58
7066	14548	339	17	9	2010	20	0	58
7066	14548	476	17	9	2010	20	0	58
7066	14548	2464	17	9	2010	20	0	58
7066	14548	7557	17	9	2010	20	0	58
7066	14549	179	17	9	2010	15	13	27
7066	14549	263	17	9	2010	15	13	27
7066	14549	272	17	9	2010	15	13	27
7066	14549	275	17	9	2010	15	13	27
7066	14549	410	17	9	2010	15	13	27
7066	14549	505	17	9	2010	15	13	27
7066	14549	961	17	9	2010	15	13	27
7066	14549	1181	17	9	2010	15	13	27
7066	14550	179	16	9	2010	18	29	3
7066	14550	228	16	9	2010	18	29	3
7066	14550	263	16	9	2010	18	29	3
7066	14550	1181	16	9	2010	18	29	3
7066	14550	1603	16	9	2010	18	29	3
7066	14550	4317	16	9	2010	18	29	3
7066	14550	6802	16	9	2010	18	29	3
7066	14551	203	15	9	2010	17	57	27
7066	14551	255	15	9	2010	17	57	27
7066	14551	272	15	9	2010	17	57	27
7066	14551	410	15	9	2010	17	57	27
7066	14551	614	15	9	2010	17	57	27
7066	14551	770	15	9	2010	17	57	27
7066	14551	792	15	9	2010	17	57	27
7066	14551	4596	15	9	2010	17	57	27
7066	14552	91	13	9	2010	18	44	11
7066	14552	328	13	9	2010	18	44	11
7066	14552	343	13	9	2010	18	44	11
7066	14552	647	13	9	2010	18	44	11
7066	14553	140	13	9	2010	14	55	17
7066	14553	143	13	9	2010	14	55	17
7066	14553	278	13	9	2010	14	55	17
7066	14553	1091	13	9	2010	14	55	17
7066	14554	183	10	9	2010	19	34	47
7066	14554	223	10	9	2010	19	34	47
7066	14554	385	10	9	2010	19	34	47
7066	14554	4666	10	9	2010	19	34	47
7066	14554	10556	10	9	2010	19	34	47
7066	14554	10557	10	9	2010	19	34	47
7066	14555	339	10	9	2010	18	5	0
7066	14555	518	10	9	2010	18	5	0
7066	14555	1714	10	9	2010	18	5	0
7066	14555	2714	10	9	2010	18	5	0
7066	14555	2716	10	9	2010	18	5	0
7066	14555	5951	10	9	2010	18	5	0
7066	14555	10558	10	9	2010	18	5	0
7066	14556	178	10	9	2010	13	55	3
7066	14556	179	10	9	2010	13	55	3
7066	14556	223	10	9	2010	13	55	3
7066	14556	499	10	9	2010	13	55	3
7066	14556	1742	10	9	2010	13	55	3
7066	14556	4651	10	9	2010	13	55	3
7066	14557	91	9	9	2010	20	56	23
7066	14557	178	9	9	2010	20	56	23
7066	14557	223	9	9	2010	20	56	23
7066	14557	495	9	9	2010	20	56	23
7066	14558	91	9	9	2010	13	52	3
7066	14558	235	9	9	2010	13	52	3
7066	14558	385	9	9	2010	13	52	3
7066	14558	4309	9	9	2010	13	52	3
7066	14558	4666	9	9	2010	13	52	3
7066	14559	23	9	9	2010	2	24	21
7066	14559	178	9	9	2010	2	24	21
7066	14559	499	9	9	2010	2	24	21
7066	14559	839	9	9	2010	2	24	21
7066	14559	3106	9	9	2010	2	24	21
7066	14559	5071	9	9	2010	2	24	21
7066	14559	6601	9	9	2010	2	24	21
7066	14560	130	8	9	2010	22	45	39
7066	14560	385	8	9	2010	22	45	39
7066	14560	454	8	9	2010	22	45	39
7066	14560	505	8	9	2010	22	45	39
7066	14560	847	8	9	2010	22	45	39
7066	14561	178	8	9	2010	19	12	34
7066	14561	223	8	9	2010	19	12	34
7066	14561	3106	8	9	2010	19	12	34
7066	14561	4651	8	9	2010	19	12	34
7066	14561	6601	8	9	2010	19	12	34
7066	14562	97	8	9	2010	13	58	42
7066	14562	178	8	9	2010	13	58	42
7066	14562	223	8	9	2010	13	58	42
7066	14562	385	8	9	2010	13	58	42
7066	14562	614	8	9	2010	13	58	42
7066	14562	770	8	9	2010	13	58	42
7066	14562	1181	8	9	2010	13	58	42
7066	14563	211	7	9	2010	23	7	30
7066	14563	272	7	9	2010	23	7	30
7066	14563	709	7	9	2010	23	7	30
7066	14563	5089	7	9	2010	23	7	30
7066	14563	7615	7	9	2010	23	7	30
7066	14563	10526	7	9	2010	23	7	30
7066	14564	385	7	9	2010	22	56	34
7066	14564	647	7	9	2010	22	56	34
7066	14564	759	7	9	2010	22	56	34
7066	14564	793	7	9	2010	22	56	34
7066	14564	1700	7	9	2010	22	56	34
7066	14564	10536	7	9	2010	22	56	34
7066	14565	183	3	9	2010	15	36	30
7066	14565	1090	3	9	2010	15	36	30
7066	14565	1758	3	9	2010	15	36	30
7066	14565	10559	3	9	2010	15	36	30
7066	14566	178	2	9	2010	20	33	5
7066	14566	647	2	9	2010	20	33	5
7066	14566	1195	2	9	2010	20	33	5
7066	14566	1464	2	9	2010	20	33	5
7066	14566	2008	2	9	2010	20	33	5
7066	14567	179	26	8	2010	2	55	23
7066	14567	183	26	8	2010	2	55	23
7066	14567	499	26	8	2010	2	55	23
7066	14569	1183	23	8	2010	20	59	43
7066	14569	1631	23	8	2010	20	59	43
7066	14569	1632	23	8	2010	20	59	43
7066	14569	2846	23	8	2010	20	59	43
7066	14569	10561	23	8	2010	20	59	43
7066	14570	178	23	8	2010	20	29	40
7066	14570	223	23	8	2010	20	29	40
7066	14570	495	23	8	2010	20	29	40
7066	14570	2528	23	8	2010	20	29	40
7066	14571	178	23	8	2010	17	44	22
7066	14571	183	23	8	2010	17	44	22
7066	14571	190	23	8	2010	17	44	22
7066	14571	223	23	8	2010	17	44	22
7066	14571	499	23	8	2010	17	44	22
7066	14571	3376	23	8	2010	17	44	22
7066	14571	10562	23	8	2010	17	44	22
7066	14572	91	23	8	2010	15	33	58
7066	14572	183	23	8	2010	15	33	58
7066	14572	223	23	8	2010	15	33	58
7066	14572	1122	23	8	2010	15	33	58
7066	14573	140	23	8	2010	15	17	46
7066	14573	183	23	8	2010	15	17	46
7066	14573	223	23	8	2010	15	17	46
7066	14573	385	23	8	2010	15	17	46
7066	14573	2383	23	8	2010	15	17	46
7066	14573	9564	23	8	2010	15	17	46
